Tabelle: 12411-001
Bevölkerung: Gemeinden, Stichtage (letzten 6);;
Fortschreibung des Bevölkerungsstandes;;
Bevölkerung (Anzahl);;
;;31.12.2024
09676128;      Hausen;1835
09676131;      Kirchzell, M;2218
09676132;      Kleinheubach, M;3607
09676133;      Kleinwallstadt, M;5632
09676134;      Klingenberg a.Main, St;6112
09676135;      Laudenbach;1471
09676136;      Leidersbach;4642
09676139;      Miltenberg, St;9351
09676140;      Mömlingen;4774
09676141;      Mönchberg, M;2500
09676143;      Neunkirchen;1428
09676144;      Niedernberg;4720
09676145;      Obernburg a.Main, St;8575
09676151;      Röllbach;1751
09676153;      Rüdenau;724
09676156;      Schneeberg, M;1762
09676158;      Stadtprozelten, St;1597
09676160;      Sulzbach a.Main, M;7423
09676165;      Weilbach, M;2054
09676169;      Wörth a.Main, St;4769
09676444;      Gemeindefreie Gebiete;-
09677;    Main-Spessart (Lkr);125282
09677114;      Arnstein, St;8281
09677116;      Aura i.Sinngrund;929
09677119;      Birkenfeld;2176
09677120;      Bischbrunn;1798
09677122;      Burgsinn, M;2307
09677125;      Erlenbach b.Marktheidenfeld;2396
09677126;      Esselbach;2078
09677127;      Eußenheim;3014
09677128;      Fellen;834
09677129;      Frammersbach, M;4402
09677131;      Gemünden a.Main, St;10098
09677132;      Gössenheim;1098
09677133;      Gräfendorf;1287
09677135;      Hafenlohr;1759
09677137;      Hasloch;1395
09677142;      Himmelstadt;1598
09677146;      Karbach, M;1495
09677148;      Karlstadt, St;14739
09677149;      Karsbach;1703
09677151;      Kreuzwertheim, M;3819
09677154;      Triefenstein, M;4289
09677155;      Lohr a.Main, St;14996
09677157;      Marktheidenfeld, St;11402
09677159;      Mittelsinn;794
09677164;      Neuendorf;807
09677165;      Neuhütten;1125
09677166;      Neustadt a.Main;1174
09677169;      Obersinn, M;921
09677170;      Partenstein;2689
09677172;      Rechtenbach;1071
09677175;      Retzstadt;1680
09677177;      Rieneck, St;1868
09677178;      Roden;1028
09677181;      Rothenfels, St;947
09677182;      Schollbrunn;881
09677186;      Steinfeld;2088
09677189;      Thüngen, M;1326
09677193;      Urspringen;1368
09677200;      Wiesthal;1232
09677203;      Zellingen, M;6390
09677444;      Gemeindefreie Gebiete;-
09678;    Schweinfurt (Lkr);113977
09678115;      Bergrheinfeld;5276
09678122;      Dingolshausen;1326
09678123;      Dittelbrunn;7519
09678124;      Donnersdorf;1955
09678128;      Euerbach;2899
09678130;      Frankenwinheim;979
09678132;      Geldersheim;2524
09678134;      Gerolzhofen, St;6767
09678135;      Gochsheim;6093
09678136;      Grafenrheinfeld;3435
09678138;      Grettstadt;4251
09678150;      Kolitzheim;5671
09678153;      Lülsfeld;768
09678157;      Michelau i.Steigerwald;1178
09678160;      Niederwerrn;8331
09678164;      Oberschwarzach, M;1423
09678168;      Poppenhausen;4371
09678170;      Röthlein;4444
09678174;      Schonungen;7628
09678175;      Schwanfeld;1749
09678176;      Schwebheim;4103
09678178;      Sennfeld;4212
09678181;      Stadtlauringen, M;4149
09678183;      Sulzheim;2020
09678186;      Üchtelhausen;3762
09678190;      Waigolshausen;2686
09678192;      Wasserlosen;3425
09678193;      Werneck, M;10051
09678196;      Wipfeld;982
09678444;      Gemeindefreie Gebiete;-
09679;    Würzburg (Lkr);162216
09679114;      Aub, St;1370
09679117;      Bergtheim;3740
09679118;      Bieberehren;845
09679122;      Bütthard, M;1301
09679124;      Eibelstadt, St;3091
09679126;      Eisingen;3395
09679128;      Erlabrunn;1831
09679130;      Estenfeld;5323
09679131;      Frickenhausen a.Main, M;1161
09679134;      Gaukönigshofen;2471
09679135;      Gelchsheim, M;853
09679136;      Gerbrunn;6493
09679137;      Geroldshausen;1393
09679138;      Giebelstadt, M;5617
09679141;      Greußenheim;1624
09679142;      Güntersleben;4382
09679143;      Hausen b.Würzburg;2520
09679144;      Helmstadt, M;2547
09679146;      Hettstadt;3597
09679147;      Höchberg, M;9564
09679149;      Holzkirchen;936
09679153;      Kirchheim;2171
09679154;      Kist;2632
09679155;      Kleinrinderfeld;2006
09679156;      Kürnach;4578
09679161;      Margetshöchheim;3113
09679164;      Neubrunn, M;2275
09679165;      Altertheim;1972
09679167;      Eisenheim, M;1325
09679169;      Oberpleichfeld;1143
09679170;      Ochsenfurt, St;11219
09679174;      Prosselsheim;1130
09679175;      Randersacker, M;3353
09679176;      Reichenberg, M;4148
09679177;      Remlingen, M;1488
09679179;      Riedenheim;746
09679180;      Rimpar, M;7587
09679182;      Röttingen, St;1681
09679185;      Rottendorf;5398
09679187;      Sommerhausen, M;1927
09679188;      Sonderhofen;871
09679192;      Tauberrettersheim;808
09679193;      Theilheim;2310
09679194;      Thüngersheim;2649
09679196;      Uettingen;1935
09679200;      Leinach;3277
09679201;      Unterpleichfeld;3132
09679202;      Veitshöchheim;9671
09679204;      Waldbrunn;2909
09679205;      Waldbüttelbrunn;4926
09679206;      Winterhausen, M;1422
09679209;      Zell a.Main, M;4360
09679444;      Gemeindefreie Gebiete;-
097;  Schwaben;1933313
09761;    Augsburg (Krfr.St);301105
09762;    Kaufbeuren (Krfr.St);46193
09763;    Kempten (Allgäu) (Krfr.St);67645
09764;    Memmingen (Krfr.St);44192
09771;    Aichach-Friedberg (Lkr);136803
09771111;      Adelzhausen;1844
09771112;      Affing;5575
09771113;      Aichach, St;22015
09771114;      Aindling, M;4691
09771122;      Dasing;5838
09771129;      Eurasburg;1838
09771130;      Friedberg, St;29953
09771140;      Hollenbach;2484
09771141;      Inchenhofen, M;2754
09771142;      Kissing;11657
09771144;      Kühbach, M;4170
09771145;      Merching;3263
09771146;      Mering, M;15164
09771149;      Obergriesbach;2030
09771155;      Petersdorf;1752
09771156;      Pöttmes, M;7012
09771158;      Rehling;2672
09771160;      Ried;3234
09771162;      Schiltberg;1927
09771163;      Schmiechen;1352
09771165;      Sielenbach;1863
09771168;      Steindorf;973
09771169;      Todtenweis;1460
09771176;      Baar (Schwaben);1282
09772;    Augsburg (Lkr);262811
09772111;      Adelsried;2610
09772114;      Allmannshofen;965
09772115;      Altenmünster;4776
09772117;      Aystetten;3095
09772121;      Biberbach, M;3513
09772125;      Bobingen, St;17905
09772126;      Bonstetten;1609
09772130;      Diedorf, M;10699
09772131;      Dinkelscherben, M;6797
09772134;      Ehingen;1163
09772136;      Ellgau;1179
09772137;      Emersacker;1504
09772141;      Fischach, M;5001
09772145;      Gablingen;4746
09772147;      Gersthofen, St;23427
09772148;      Gessertshausen;4450
09772149;      Graben;4038
09772151;      Großaitingen;5331
09772156;      Heretsried;1030
09772157;      Hiltenfingen;1637
09772159;      Horgau;2953
09772160;      Kleinaitingen;1342
09772162;      Klosterlechfeld;3008
09772163;      Königsbrunn, St;27879
09772166;      Kühlenthal;840
09772167;      Kutzenhausen;2726
09772168;      Langenneufnach;1891
09772170;      Langerringen;4203
09772171;      Langweid a.Lech;8737
09772177;      Meitingen, M;12307
09772178;      Mickhausen;1376
09772179;      Mittelneufnach;1076
09772184;      Neusäß, St;22904
09772185;      Nordendorf;2599
09772186;      Oberottmarshausen;1773
09772197;      Scherstetten;1092
09772200;      Schwabmünchen, St;15277
09772202;      Stadtbergen, St;15649
09772207;      Thierhaupten, M;4100
09772209;      Untermeitingen;7789
09772211;      Ustersbach;1251
09772214;      Walkertshofen;1167
09772215;      Wehringen;3183
09772216;      Welden, M;3849
09772217;      Westendorf;1710
09772223;      Zusmarshausen, M;6655
09772444;      Gemeindefreie Gebiete;-
09773;    Dillingen a.d.Donau (Lkr);98899
09773111;      Aislingen, M;1329
09773112;      Bachhagel;2289
09773113;      Bächingen a.d.Brenz;1335
09773116;      Binswangen;1368
09773117;      Bissingen, M;3682
09773119;      Blindheim;1792
09773122;      Buttenwiesen;6081
09773125;      Dillingen a.d.Donau, GKSt;19806
09773133;      Glött;1103
09773136;      Gundelfingen a.d.Donau, St;7783
09773137;      Haunsheim;1613
09773139;      Höchstädt a.d.Donau, St;6902
09773140;      Holzheim;3748
09773143;      Laugna;1549
09773144;      Lauingen (Donau), St;11510
09773146;      Lutzingen;961
09773147;      Mödingen;1398
09773150;      Finningen;1878
09773153;      Medlingen;992
09773164;      Schwenningen;1399
09773170;      Syrgenstein;3882
09773179;      Villenbach;1295
09773182;      Wertingen, St;9486
09773183;      Wittislingen, M;2546
09773186;      Ziertheim;1113
09773187;      Zöschingen;765
09773188;      Zusamaltheim;1294
09774;    Günzburg (Lkr);129846
09774111;      Aletshausen;1218
09774115;      Balzhausen;1247
09774116;      Ursberg;3233
09774117;      Breitenthal;1255
09774118;      Bubesheim;1605
09774119;      Bibertal;4892
09774121;      Burgau, St;10670
09774122;      Burtenbach, M;3562
09774124;      Deisenhausen;1418
09774127;      Dürrlauingen;1508
09774129;      Ebershausen;619
09774133;      Ellzee;1252
09774135;      Günzburg, GKSt;21423
09774136;      Gundremmingen;1376
09774140;      Haldenwang;2157
09774143;      Ichenhausen, St;9373
09774144;      Jettingen-Scheppach, M;6996
09774145;      Kammeltal;3345
09774148;      Kötz;3346
09774150;      Krumbach (Schwaben), St;14178
09774151;      Landensberg;642
09774155;      Leipheim, St;7434
09774160;      Münsterhausen, M;2019
09774162;      Neuburg a.d.Kammel, M;3260
09774166;      Aichen;1172
09774171;      Offingen, M;4336
09774174;      Rettenbach;1704
09774178;      Röfingen;1204
09774185;      Thannhausen, St;6406
09774189;      Wiesenbach;1024
09774191;      Waldstetten, M;1274
09774192;      Waltenhausen;739
09774196;      Winterbach;778
09774198;      Ziemetshausen, M;3181
09774444;      Gemeindefreie Gebiete;-
09775;    Neu-Ulm (Lkr);183595
09775111;      Altenstadt, M;5416
09775115;      Bellenberg;4694
09775118;      Buch, M;4337
09775126;      Holzheim;1971
09775129;      Illertissen, St;18433
09775132;      Kellmünz a.d.Iller, M;1561
09775134;      Nersingen;9827
09775135;      Neu-Ulm, GKSt;62641
09775139;      Elchingen;9869
09775141;      Oberroth;1005
09775142;      Osterberg;919
09775143;      Pfaffenhofen a.d.Roth, M;7311
09775149;      Roggenburg;2679
09775152;      Senden, St;23641
09775161;      Unterroth;1061
09775162;      Vöhringen, St;14044
09775164;      Weißenhorn, St;14186
09775444;      Gemeindefreie Gebiete;-
09776;    Lindau (Bodensee) (Lkr);82411
09776111;      Bodolz;2962
09776112;      Gestratz;1307
09776113;      Grünenbach;1581
09776114;      Heimenkirch, M;3484
09776115;      Hergensweiler;1893
09776116;      Lindau (Bodensee), GKSt;25845
09776117;      Lindenberg i.Allgäu, St;11587
09776118;      Maierhöfen;1470
09776120;      Nonnenhorn;1756
09776121;      Oberreute;1654
09776122;      Opfenbach;2337
09776124;      Röthenbach (Allgäu);1955
09776125;      Scheidegg, M;4432
09776126;      Sigmarszell;2931
09776127;      Stiefenhofen;1869
09776128;      Wasserburg (Bodensee);3823
09776129;      Weiler-Simmerberg, M;6365
09776130;      Weißensberg;2712
09776131;      Hergatz;2448
09777;    Ostallgäu (Lkr);142047
09777111;      Aitrang;2056
09777112;      Biessenhofen;4254
09777114;      Baisweil;1367
09777118;      Bidingen;1870
09777121;      Buchloe, St;13815
09777124;      Eggenthal;1416
09777125;      Eisenberg;1103
09777128;      Friesenried;1479
09777129;      Füssen, St;15287
09777130;      Germaringen;3860
09777131;      Görisried;1333
09777135;      Hopferau;1230
09777138;      Günzach;1362
09777139;      Irsee, M;1596
09777140;      Jengen;2606
09777141;      Kaltental, M;1720
09777144;      Kraftisried;927
09777145;      Lamerdingen;2235
09777147;      Lechbruck am See;2731
09777149;      Lengenwang;1512
09777151;      Marktoberdorf, St;18617
09777152;      Mauerstetten;3229
09777153;      Nesselwang, M;3789
09777154;      Obergünzburg, M;6387
09777155;      Oberostendorf;1490
09777157;      Osterzell;700
09777158;      Pforzen;2404
09777159;      Pfronten;7687
09777163;      Rieden am Forggensee;1399
09777164;      Rieden;1447
09777165;      Ronsberg, M;1658
09777166;      Roßhaupten;2272
09777167;      Ruderatshofen;1726
09777168;      Rückholz;1007
09777169;      Schwangau;3263
09777170;      Seeg;3061
09777171;      Stötten a.Auerberg;1999
09777172;      Stöttwang;1938
09777173;      Halblech;3357
09777175;      Unterthingau, M;2786
09777176;      Untrasried;1683
09777177;      Waal, M;2372
09777179;      Wald;1156
09777182;      Westendorf;1937
09777183;      Rettenbach a.Auerberg;924
09778;    Unterallgäu (Lkr);147255
09778111;      Amberg;1508
09778113;      Apfeltrach;974
09778115;      Babenhausen, M;5669
09778116;      Bad Wörishofen, St;16933
09778118;      Benningen;2101
09778119;      Böhen;767
09778120;      Boos;2365
09778121;      Breitenbrunn;2280
09778123;      Buxheim;3108
09778127;      Dirlewang, M;2251
09778130;      Egg a.d.Günz;1176
09778134;      Eppishausen;1941
09778136;      Erkheim, M;3121
09778137;      Ettringen;3483
09778139;      Fellheim;1116
09778144;      Bad Grönenbach, M;5780
09778149;      Hawangen;1260
09778150;      Heimertingen;1830
09778151;      Holzgünz;1371
09778157;      Kirchhaslach;1321
09778158;      Kirchheim i.Schw., M;2501
09778161;      Kronburg;1772
09778162;      Lachen;1684
09778163;      Lauben;1399
09778164;      Lautrach;1259
09778165;      Legau, M;3242
09778168;      Markt Rettenbach, M;4019
09778169;      Markt Wald, M;2129
09778171;      Memmingerberg;2957
09778173;      Mindelheim, St;15531
09778177;      Niederrieden;1513
09778180;      Kammlach;1872
09778183;      Oberrieden;1171
09778184;      Oberschönegg;1048
09778186;      Ottobeuren, M;8486
09778187;      Pfaffenhausen, M;2659
09778188;      Pleß;893
09778190;      Salgen;1452
09778196;      Sontheim;2739
09778199;      Stetten;1480
09778202;      Trunkelsberg;1739
09778203;      Türkheim, M;7410
09778204;      Tussenhausen, M;3056
09778205;      Ungerhausen;1103
09778207;      Unteregg;1395
09778209;      Rammingen;1569
09778214;      Westerheim;2256
09778216;      Wiedergeltingen;1480
09778217;      Winterrieden;933
09778218;      Wolfertschwenden;2121
09778219;      Woringen;2134
09778221;      Kettershausen;1898
09778444;      Gemeindefreie Gebiete;-
09779;    Donau-Ries (Lkr);135098
09779111;      Alerheim;1674
09779112;      Amerdingen;863
09779115;      Asbach-Bäumenheim;4750
09779117;      Auhausen;1052
09779126;      Buchdorf;2017
09779129;      Daiting;809
09779130;      Deiningen;1838
09779131;      Donauwörth, GKSt;19990
09779136;      Ederheim;1096
09779138;      Ehingen a.Ries;752
09779146;      Forheim;523
09779147;      Fremdingen;2030
09779148;      Fünfstetten;1356
09779149;      Genderkingen;1183
09779154;      Hainsfarth;1404
09779155;      Harburg (Schwaben), St;5598
09779162;      Hohenaltheim;555
09779163;      Holzheim;1141
09779167;      Huisheim;1639
09779169;      Kaisheim, M;3977
09779176;      Maihingen;1253
09779177;      Marktoffingen;1280
09779178;      Marxheim;2591
09779180;      Megesheim;829
09779181;      Mertingen;3980
09779184;      Mönchsdeggingen;1443
09779185;      Möttingen;2683
09779186;      Monheim, St;5450
09779187;      Münster;1228
09779188;      Munningen;1723
09779192;      Niederschönenfeld;1436
09779194;      Nördlingen, GKSt;20352
09779196;      Oberndorf a.Lech;2659
09779197;      Oettingen i.Bay., St;5196
09779198;      Otting;797
09779201;      Rain, St;9127
09779203;      Reimlingen;1346
09779206;      Rögling;612
09779217;      Tagmersheim;1070
09779218;      Tapfheim;4142
09779224;      Wallerstein, M;3359
09779226;      Wechingen;1425
09779228;      Wemding, St;5757
09779231;      Wolferstadt;1113
09779444;      Gemeindefreie Gebiete;-
09780;    Oberallgäu (Lkr);155413
09780112;      Altusried, M;10289
09780113;      Balderschwang;354
09780114;      Betzigau;2877
09780115;      Blaichach;5518
09780116;      Bolsterlang;1071
09780117;      Buchenberg, M;4110
09780118;      Burgberg i.Allgäu;3057
09780119;      Dietmannsried, M;8498
09780120;      Durach;6918
09780121;      Fischen i.Allgäu;3156
09780122;      Haldenwang;3779
09780123;      Bad Hindelang, M;5058
09780124;      Immenstadt i.Allgäu, St;14391
09780125;      Lauben;3448
09780127;      Missen-Wilhams;1549
09780128;      Oy-Mittelberg;4564
09780131;      Obermaiselstein;1009
09780132;      Oberstaufen, M;7654
09780133;      Oberstdorf, M;9279
09780134;      Ofterschwang;2032
09780137;      Rettenberg;4428
09780139;      Sonthofen, St;21734
09780140;      Sulzberg, M;5040
09780143;      Waltenhofen;9901
09780144;      Weitnau, M;5302
09780145;      Wertach, M;2749
09780146;      Wiggensbach, M;5065
09780147;      Wildpoldsried;2583
09780444;      Gemeindefreie Gebiete;-
__________
"Basis der Bevölkerungsfortschreibung ist die bis dahin
zuletzt durchgeführte Volkszählung bzw. der zuletzt
durchgeführte Zensus."
© Bayerisches Landesamt für Statistik, Fürth 2026
Stand: 22.03.2026 / 01:23:21
